HUD frame time nsec:,16691000

Range Index,Elapsed Time, First Event,Last Event
0,8160,5,5
1,11232,8,8
2,13984,22,22
3,11584,31,31
4,768,45,45
5,1120,55,55
6,672,64,64
7,672,72,72
8,9856,80,80
9,110592,102,102
10,76608,118,118
11,5632,140,140
12,704,157,157
13,3264,172,172
14,21376,183,183
15,7712,190,190
16,7104,201,201
17,10624,219,219
18,928,227,227
19,3424,237,237
20,2080,255,255
21,4480,263,263
22,38272,285,285
23,5696,289,289
24,17984,297,297
25,1952,308,308
26,14006912,312,312
