HUD frame time nsec:,16667000

Range Index,Elapsed Time, First Event,Last Event
0,8288,5,5
1,11104,8,8
2,14240,22,22
3,11680,31,31
4,992,45,45
5,896,55,55
6,704,64,64
7,736,73,73
8,672,81,81
9,11648,89,89
10,65408,110,110
11,40256,126,126
12,21856,149,149
13,58784,166,166
14,704,181,181
15,3136,196,196
16,28064,207,207
17,7520,214,214
18,7936,231,231
19,9280,252,252
20,5792,260,260
21,49152,281,281
22,5760,285,285
23,17824,293,293
24,2112,304,304
25,14573824,308,308
