HUD frame time nsec:,16666000

Range Index,Elapsed Time, First Event,Last Event
0,7616,5,5
1,10944,8,8
2,15232,18,18
3,1920,31,31
4,1888,41,41
5,672,50,50
6,672,58,58
7,11488,66,66
8,146464,82,82
9,704,103,103
10,704,120,120
11,672,135,135
12,832,146,146
13,5888,153,153
14,8352,170,170
15,22976,191,191
16,3840,199,199
17,704,215,215
18,3584,236,236
19,5760,244,244
20,57600,265,265
21,5728,269,269
22,20576,277,277
23,1792,288,288
24,13837152,292,292
